2015-01-12T09:08:01+0000,http://kurier.at/meinung/kommentare/gastkommentare/zehn-aktuelle-thesen-zum-islam-und-europa/106.366.887,
2015-01-22T10:56:54+0000,Yasar YiBruder hol cola + popcorn und lies dir die Kommentare durch hahahaha,
2015-01-27T00:32:17+0000,Les mal meinen Kommentar oben bitte,
2014-12-22T22:22:43+0000,"so people can't like each other because of different skin colour, language and religion? And you don't think they might learn something from different understandings of life?",
2015-01-17T07:54:01+0000,Und vor allem sagt das über den konkreten Dresdner Fall mal gar nichts aus!,
2015-01-16T00:30:11+0000,Wenn dus nicht richtig kannst gerne,
2015-01-06T18:32:52+0000,"Hallo Gott, da du mir noch so einiges schuldest, könntest du nich dafür sorgen das alle Trolle und Antifa Gutmenschen morgen früh mit Dünnschiss auf stehen? Besten dank im voraus",
2014-12-24T12:54:09+0000,"Merke: PEGIDA-DEPPEN hassen die Lügenpressen, nehmen aber gerne Argumente gegen Muslime aus der Bild (Kirchenlieder auf türkisch.) Hut ab vor so viel... Dummheit.",
2015-01-15T03:02:15+0000,@lucas!!!! Lern mal erstmal Türken von kurden zu unterscheiden und dann reiss den dummes drecksmaul auf,
2015-01-11T17:41:47+0000,was eine soziale socke...,
2015-01-17T02:30:21+0000,"Manfred, heut morgen in die Steckdose gefasst oder hat nichtmal dein Friseur lust auf dein albernes Geblubber?",
2015-01-24T08:33:29+0000,"Bin mal auf die Reaktionen gespannt, wenn bei der Weltoffenheits-Demo kommenden Montag auch Pegida Leute ""mitlaufen"" (was ja ihr gutes Recht ist).",
2015-01-11T16:55:32+0000,"Naja,aber erst ganz zum Ende hin,,,",
2015-01-09T18:14:41+0000,Oli Ver was geht den in Dresden ab? Du hast komplett falsche Vorstellungen.,
2015-01-24T21:48:27+0000,http://www.spiegel.de/panorama/justiz/schwangere-in-berlin-verbrannt-verdaechtiger-gesteht-mord-a-1014820.html,
2015-01-25T18:00:52+0000,xDDDD der war gut^^,
2015-01-03T11:59:48+0000,Bravo Deutschland ! Nicht vergeben !,
2015-01-05T21:35:00+0000,Auf zum Brandenburger Tor und vor den Reichstag welcher dann von uns übernommen werden kann denn steht an diesem historischem Gebäude nicht *** dem deutschem Volke ***,
2015-01-18T12:40:59+0000,Die Geister die ich rief....ihr traumtaenzer,
2015-01-16T08:42:57+0000,aber doch nicht Schweinchen Peppa!!! :( hier hebt  noch schnell n paar Folgen auf... :) https://www.youtube.com/watch?v=u1LGtlk3YiQ,
2015-01-18T22:22:09+0000,"Wenn nicht Dresden morgen, dann Mittwoch ALLE NACH LEIPZIG.",
2014-12-27T10:45:29+0000,http://10news.dk/muslim-inbreeding-impacts-on-intelligence-sanity-health-and-society/,
2014-12-22T11:12:13+0000,http://www.focus.de/politik/ausland/islamischer-staat/er-lebte-in-berlin-von-sozialhilfe-bildungsminister-dieser-7-fache-vater-war-der-ranghoechste-deutsche-beim-is_id_4350674.html,
2015-01-18T21:56:08+0000,Scheiß rechten Schweine!,
2014-12-29T21:31:27+0000,... -.- Was soll man dazu sagen??????,
2015-01-15T19:21:13+0000,"Wann wacht ihr auf, sagt es mir bitte, es besteht Handlungsbedarf! Erst wenn es in Deutschland passiert?",
2014-12-17T21:01:09+0000,"Ja, genau.... weil ein paar Tausend Menschen zu faul sind sich zu informieren oder gar selber aktiv politisch tätig zu werden. Die Berisselung über Youtube ist natürlich einfacher, als sich mit tatsächlichen Fakten zu beschäftigen. Armes Deutschland!",
2015-01-11T14:12:30+0000,"Bei euerem Hass,ist fragwürdig ob ihr den Unterschied versteht.Das ist genau wie bei euch,alles Nazis hier?Gibt es da unterschiedliche Gruppierungen?Oder seid ihr alle rechtsorientierte,hasserfüllte und lieblose Terrorgruppen? Bedeutet das Pegida?",
2015-01-12T18:24:26+0000,Wird doch 👍👍👍,
2014-12-12T07:01:09+0000,"Cario Rodriguez das hat und wird nie funktionieren auch nicht wie Sie behaupten in anderen Teilen Deutschlands! Dies ist kein ""Dresdner anliegen sonder gesamt Deutsch zu betrachten! Damit dies schon mal eindeutig Klar ist. 2. ist dies nicht nur ein Deutsches Problem , sondern ein Welt Problem,damit dies auch klar ist! Ende derDiskusion! Und wem irgendwas hier nicht passt was wir wollen,... da ist die Tür! ""Ich komm ja auch nicht zu Euuch nach Hause und fang an die Möbel so zu verrücken wie es mir gefällt,ooooder? Was würdet Ihr denn da gegen unternehmen,wenn ich dies tun würde? So ende!",
2015-01-13T22:22:35+0000,Tolle Antwort. Statt Zu begründen betreiben Sie Hetze.,
2015-01-26T23:38:41+0000,Bin ich schon.,
2015-01-07T15:17:24+0000,Es ist eher diese primitive Hetzte gegen PEGIDA die mich an dunkle Kapitel deutsche Geschichte erinnert!,
2015-01-17T11:55:40+0000,Ängstlich??kein wunder du bist auch nur ein knecht,
2015-01-18T21:29:44+0000,Thierse macht grad Wahlkampf...,
2015-01-06T01:04:21+0000,Ich freue mich drauf Pe Schn,
2015-01-04T20:01:40+0000,"Extremisten sind alle schlimm. Egal ob von rechts oder von links. Das gilt sowohl für die NPD als auch für die Antifa. Und das die Pegida von einigen hier  als rechts populistisch bezeichnet wird ist lachhaft und das nervt langsam in unserer Gesellschaft gleich als rechts und unwissend bezeichnet zu werden, wenn man sich eine andere Ausländer- und Asylpolitik wünscht. Das hat überhaupt nichts mit Ausländerfeindlichkeit zu tun.",
2015-01-25T20:54:18+0000,Armes Dresden !,
2015-01-04T21:31:07+0000,"Die machen das schon, sind doch Menschen!",
2015-01-07T15:31:44+0000,http://volksbetrugpunktnet.files.wordpress.com/2013/12/946705_556469387771247_1334212131_n.jpg,
2015-01-18T16:10:57+0000,"Wenn eine konkrete Gefahr bestünde würden sie uns das nicht sagen. Ja eigentlich sind sie doch diese Gefahr vor der sie uns warnen, diese Heuchler. Ich sage die wahre Gefahr ist zu glauben Politik und Polizei wollten uns vor der Gefahr schützen.",
2015-01-06T17:01:00+0000,"""Der 12. Rundfunkänderungsstaatsvertrag hat die öffentlich-rechtlichen Rundfunkanstalten verpflichtet, ab 1. Juni 2009 für jeden Inhalt - mit Ausnahme bestimmter Archive - eine sogenannte Verweildauer festzulegen. Nach Ablauf dieser Verweildauer müssen wir die Inhalte (Audios, Videos, Texte, Bilder usw.) aus dem Angebot entfernen."" ...bedeutet das vorgeschrieben ist, fragwürdiges Material, Artikel oder Beiträge wie z.B. volksverhetzende Schriften             (siehe § 130 Volksverhetzung) zu entfernen bzw entfernt wird. Die Bezeichnung ""Verweildauer"" bedeutet soviel wie ""bis es ein Zuständiger entdeckt hat, der es dann SOFORT entfernt. Soviel dazu das der öffentlich-rechtliche Rundfunk das Gebot der Staatsferne und der Unabhängigkeit hätte. http://dejure.org/gesetze/StGB/130.html",
2015-01-21T19:32:11+0000,und das wird auch so bleiben,
2014-12-21T22:09:08+0000,"Genau , der hat es erkannt und hat es ehrlich gesagt als Promi  , mutiger Mann",
2015-01-07T07:34:19+0000,"Natürlich weiß Herr Tillich um die Positionen der Pegida. Und natürlich hat er sie auch verstanden. Vor Jahren jedoch schon hat die Bundesregierung zutreffend festgestellt, dass sich der niedrigen Geburtenrate von ""Mitbürgern ohne Migrationshintergrund"" wegen eine sog. ""Islamisierung"" nicht mehr verhindern lässt. Wer sich mal die demografischen Verhältnisse (durchschn. 4 Kinder muslimischer Familien zu 1 Kind in deutschen) anschaut, weiß, dass dieser Schritt de facto mittlerweile unumkehrbar ist. Die Regierung weiß also, dass man ohne die Muslime in Deutschland mittelfristig keine Wahl mehr gewinnen kann. Deswegen schimpfen die auf Euch! Deswegen, und weil Ihr denen einen seehr unangenehmen Spiegel vorhaltet, der jahrelanges Versagen bei der Einwanderungspolitik offenbart. Macht weiter, es ist wichtig für die Demokratie! Aber an der Islamisierung ändert niemand mehr etwas...",
2014-12-04T12:38:50+0000,"Das problem habe ich nicht,kann jeder einladen,und diese bestätigen anfrage dann auch.",
2014-12-23T14:10:09+0000,Danke schön...wünsche ich euch auch...!!!,
2015-01-21T07:03:41+0000,You will  find  the  Video  from Pegida  Demo in You tube :),
2015-01-19T20:19:32+0000,"Es gibt Politiker bei den Grünen, die führen sich jahrelang als Schulmeister auf, als hätten wir alle die Kugel auf unserem Hals nur zu Nahrungsaufnahme. Dann lassen sich diese Vorbilder mit Hanfpflanzen fotografieren, danach Diffamieren Sie eine Minderheit von Demonstranten und anschließend lese ich in der Zeitung ""Grünen-Chef für Entkriminalisierung von Cannabis"". Das ist mir zuviel Bunga Bunga, Soviel Sonnenkönigsyndrom steht keinem zu.",
2015-01-10T17:09:36+0000,https://www.facebook.com/790669100971515/photos/p.846777172027374/846777172027374/?type=1&theater,
2015-01-13T14:01:12+0000,Das ist ein nsdap Spruch und dafür möchte pegida /saargida nicht stehen,
2015-01-26T07:52:41+0000,Was macht diese Person eigentlich in Deutschland? ABSCHIEBEN!,
2015-01-12T20:39:33+0000,Laut lügenpresse waren es 9000,
2015-01-07T21:28:49+0000,"Ach Gott, was tut ihr mir leid....",
2015-01-07T19:35:07+0000,haha ihr seid so arm,
2015-01-25T09:52:20+0000,Schenke ein O fürs A,
2014-12-30T01:43:04+0000,"Ich schließe mich, trotz Urlaub, Herrn Yebuggi, Rainer an. Gute Nacht.",
